Xt,Yt,Zt,THETAt,Xf,Yf,Zf,THETAf
-0.008942885489413924,0.41680969700109133,0.6749999999999999,-1.9002272231088262,0.07,-0.126,0.743,0.20000000000000018
-0.017799897236740997,0.4183768156945154,0.6739999999999999,-1.872956453546415,0.075,-0.127,0.743,0.19999999999999962
-0.026405808505092443,0.41963881691452276,0.6739999999999999,-1.8467765147664998,0.086,-0.127,0.74,0.19999999999999962
-0.04313754203279194,0.42141443227887315,0.6749999999999999,-1.796598298771663,0.092,-0.126,0.739,0.2400000000000002
-0.0515698064331371,0.42302389079916025,0.6749999999999999,-1.7715091907742444,0.098,-0.125,0.739,0.2400000000000002
-0.06954374298847306,0.42268104494362335,0.6749999999999999,-1.7213309747794077,0.109,-0.122,0.737,0.2400000000000002
-0.07674797037893714,0.4226855204858879,0.6759999999999999,-1.6973326975644853,0.12,-0.117,0.734,0.19999999999999962
-0.08497422671810695,0.4215168343430605,0.6759999999999999,-1.6733344203495635,0.126,-0.114,0.733,0.2400000000000002
-0.10313650632679094,0.42069349112341353,0.6769999999999999,-1.6231562043547265,0.13,-0.112,0.734,0.16000000000000014
-0.11206553422014046,0.41900502347781005,0.6779999999999999,-1.5969762655748114,0.136,-0.108,0.734,0.2400000000000002
-0.12066935955646695,0.4181087109881488,0.6779999999999999,-1.5718871575773932,0.147,-0.103,0.731,0.2400000000000002
-0.12960393391789188,0.416013498361001,0.6779999999999999,-1.545707218797478,0.152,-0.099,0.73,0.20000000000000018
-0.14712235093772355,0.41222567211789396,0.6789999999999999,-1.4944381720201445,0.16,-0.093,0.729,0.1200000000000001
-0.1563678922791925,0.40958380446986764,0.6779999999999999,-1.4704398948052226,0.16,-0.093,0.729,0.1200000000000001
-0.16492400990624548,0.4057270680744103,0.6789999999999999,-1.4453507868078042,0.172,-0.081,0.727,0.27999999999999914
-0.18195989257031508,0.40044639347618305,0.6779999999999999,-1.395172570812967,0.177,-0.074,0.726,0.20000000000000018
-0.20018466468445836,0.393340230076886,0.6779999999999999,-1.3439035240356336,0.184,-0.066,0.724,0.08000000000000007
-0.20857225152092912,0.38953676907681845,0.6779999999999999,-1.3188144160382154,0.187,-0.062,0.725,0.1200000000000001
-0.217230251628376,0.3854579304357273,0.6779999999999999,-1.2926344772583003,0.193,-0.054,0.724,0.2400000000000002
-0.2265157101738801,0.38127825049892383,0.6779999999999999,-1.2675453692608818,0.201,-0.039,0.723,0.16000000000000014
-0.23029449078001596,0.3800686532903875,0.6779999999999999,-1.2544553998709245,0.205,-0.03,0.723,0.15999999999999903
-0.25446567320038466,0.36666458568687066,0.6759999999999999,-1.1835513990086546,0.211,-0.022,0.722,0.16000000000000014
-0.2637733910243986,0.3605720469327179,0.6759999999999999,-1.15737146022874,0.213,-0.015,0.721,0.08000000000000007
-0.2683962642388278,0.3579543022222087,0.6759999999999999,-1.1442814908387822,0.216,-0.008,0.72,0.1200000000000001
-0.28466674530293573,0.34701338304345547,0.6759999999999999,-1.0919216132789524,0.217,-0.002,0.72,0.040000000000000036
-0.2936608344196298,0.3412651497037218,0.6759999999999999,-1.0657416744990376,0.219,0.005,0.72,0.08000000000000007
-0.3022692458346868,0.3355024632412979,0.6749999999999999,-1.0406525665016189,0.223,0.017,0.719,0.08000000000000007
-0.310062060754773,0.32940073175291357,0.6749999999999999,-1.014472627721704,0.224,0.024,0.719,0.040000000000000036
-0.32631401469731947,0.3166709719880818,0.6749999999999999,-0.9621127501618743,0.225,0.03,0.718,0.040000000000000036
-0.3346309367203597,0.310146936439854,0.6749999999999999,-0.9364782267732075,0.225,0.044,0.718,0.0
-0.3425685010009756,0.3036650400793802,0.6749999999999999,-0.9119345341670373,0.225,0.052,0.717,0.0
-0.35773201461132775,0.2897325627719015,0.6759999999999999,-0.8601200719984555,0.224,0.058,0.718,-0.040000000000000036
-0.3648003575649518,0.28336669596087066,0.6749999999999999,-0.8333947178272924,0.222,0.074,0.717,-0.08000000000000007
-0.37891405015293256,0.26874506087126976,0.6759999999999999,-0.7826710864412072,0.226,0.076,0.713,0.16000000000000014
-0.3865490365944193,0.26092576188936645,0.6759999999999999,-0.755945732270044,0.224,0.083,0.713,-0.08000000000000007
-0.3938060700693483,0.2542043983691665,0.6759999999999999,-0.7303112088813772,0.222,0.096,0.711,-0.040000000000000036
-0.4069754474827556,0.2392382405966615,0.6759999999999999,-0.6784967467127956,0.22,0.102,0.71,-0.08000000000000007
-0.4136735894827117,0.23125857734582445,0.6759999999999999,-0.6534076387153771,0.219,0.109,0.709,-0.040000000000000036
-0.42041444390901683,0.22289533642236947,0.6759999999999999,-0.6272276999354622,0.216,0.116,0.709,-0.1200000000000001
-0.42698710353419184,0.21441017492140085,0.6759999999999999,-0.6010477611555471,0.21,0.13,0.708,-0.1200000000000001
-0.4395291560670752,0.1982329784313177,0.6749999999999999,-0.5492332989869655,0.206,0.137,0.707,-0.16000000000000014
-0.44637592197396525,0.19076915222900762,0.6749999999999999,-0.5244168986851712,0.198,0.151,0.707,-0.16000000000000014
-0.45114027219241487,0.18306672780947167,0.6749999999999999,-0.4990550829921286,0.198,0.154,0.703,0.0
-0.45680881939659324,0.17412386099373464,0.6749999999999999,-0.47314785190783776,0.194,0.161,0.702,-0.16000000000000014
-0.46866790013177534,0.15681386447677823,0.6749999999999999,-0.4207879743480079,0.191,0.167,0.702,-0.1200000000000001
-0.47471873329035247,0.14775799864009598,0.6749999999999999,-0.3954261586549653,0.186,0.174,0.701,-0.20000000000000018
-0.4786195405628515,0.14054996710197018,0.6749999999999999,-0.36979163526629855,0.177,0.186,0.7,-0.20000000000000018
-0.4878881246906457,0.12384422840691584,0.6749999999999999,-0.31824988079334104,0.173,0.192,0.699,-0.16000000000000014
-0.49324839353769134,0.11435485131799757,0.6749999999999999,-0.2923426497090502,0.167,0.198,0.698,-0.2399999999999991
-0.49842474227440003,0.10576697377831723,0.6749999999999999,-0.2662990647769473,0.156,0.21,0.698,-0.2400000000000002
-0.50722496486654,0.08723215853306757,0.6749999999999999,-0.21353012567368124,0.15,0.216,0.697,-0.2400000000000002
-0.5117740216623562,0.07861830113158338,0.6759999999999999,-0.18789560228501453,0.133,0.231,0.697,-0.3599999999999992
-0.5172588623749267,0.06246824767596089,0.6739999999999999,-0.13724014782283536,0.125,0.238,0.696,-0.3200000000000003
-0.521227716048745,0.05471740031581085,0.6749999999999999,-0.1114692705863566,0.117,0.244,0.696,-0.31999999999999973
-0.5239572708564245,0.04539709410029663,0.6749999999999999,-0.08719828567581044,0.112,0.248,0.695,-0.20000000000000018
-0.5265024419337998,0.038164358170523015,0.6749999999999999,-0.06326818538479445,0.098,0.255,0.695,-0.19999999999999962
-0.5340794319803599,0.021225862096944652,0.6749999999999999,-0.013942180938782828,0.091,0.259,0.696,-0.28000000000000025
-0.5360912780398203,0.01273240513705233,0.6749999999999999,0.010780476092640755,0.073,0.27,0.695,-0.3200000000000003
-0.5389121541265252,0.0040808936982781735,0.6749999999999999,0.03603150428433606,0.064,0.275,0.695,-0.35999999999999976
-0.5439982920785964,-0.012923571930016616,0.6739999999999999,0.0856302164259718,0.055,0.279,0.695,-0.36000000000000004
-0.5442597613115943,-0.020429870093693563,0.6739999999999999,0.1105147936516722,0.042,0.295,0.69,-0.11999999999999983
-0.5453569586722,-0.027751654901197707,0.6739999999999999,0.13485395548612436,0.033,0.3,0.69,-0.36000000000000004
-0.5472598382609879,-0.036151315703803755,0.6749999999999999,0.1595340019401067,0.023,0.305,0.69,-0.4000000000000001
-0.5503035665097568,-0.05286858753407782,0.6739999999999999,0.21230294104337274,0.017,0.308,0.688,-0.23999999999999994
-0.5506662961019533,-0.06104064992351888,0.6739999999999999,0.23657392595391888,-0.001,0.316,0.686,-0.36000000000000004
-0.5527439003303125,-0.07669121553996847,0.6739999999999999,0.2866157881009438,-0.01,0.32,0.686,-0.36000000000000004
-0.5533756882471828,-0.08435128509004954,0.6739999999999999,0.31306843457648287,-0.029,0.328,0.685,-0.4000000000000001
-0.553301104482086,-0.0997751557606398,0.6729999999999999,0.363519358266944,-0.039,0.332,0.685,-0.3999999999999999
-0.5541624648276395,-0.10768920996230216,0.6729999999999999,0.3916082509162277,-0.059,0.338,0.683,-0.3999999999999998
-0.5540715978871278,-0.11590780953329925,0.6729999999999999,0.4175154820005186,-0.07,0.341,0.683,-0.4400000000000004
-0.5538656623800081,-0.12389456866689774,0.6719999999999999,0.4428772976935611,-0.08,0.342,0.683,-0.3999999999999998
-0.5518883516999198,-0.13768579514656237,0.6719999999999999,0.49387363677527046,-0.091,0.344,0.683,-0.43999999999999984
-0.5511587801090956,-0.1454076342859386,0.6719999999999999,0.519235452468313,-0.101,0.348,0.682,-0.40000000000000036
