Xt,Yt,Zt,THETAt,Xf,Yf,Zf,THETAf
-0.2821065292489021,-0.0008033686096175184,0.579,-0.003947869999933463,-0.304,-0.054,0.593,0.001361328125
-0.28109734986674945,0.0006450905000164836,0.58,-0.008726646259971648,-0.301,-0.046,0.598,0.0012255859375
-0.2810866347979315,0.0016731195005452557,0.58,-0.012118448224296566,-0.301,-0.045,0.602,0.0012666015625
-0.2810742525539212,0.002582296245549581,0.58,-0.01511823287616182,-0.3,-0.043,0.603,0.0010390625
-0.28203988074420977,0.004467664070984694,0.58,-0.02133937718258692,-0.299,-0.04,0.605,0.00082080078125
-0.28202049339518587,0.005319875855374385,0.58,-0.024151675293710595,-0.296,-0.035,0.609,0.000640625
-0.28299278180628806,0.0063889315938985055,0.58,-0.02767983110584757,-0.294,-0.032,0.612,0.00061083984375
-0.28393138716822647,0.008371820878421563,0.579,-0.03422481580082631,-0.293,-0.029,0.613,0.000484375
-0.2848868212856354,0.009600581514886842,0.579,-0.038281342773235,-0.29,-0.024,0.616,0.00035546875
-0.2848515114271437,0.011488475739442106,0.579,-0.04121295050119423,-0.29,-0.024,0.616,0.00035546875
-0.28678656030704264,0.012974938190548214,0.579,-0.046121689022428275,-0.289,-0.02,0.615,-0.0001510009765625
-0.28776131264993593,0.013511635417406995,0.579,-0.04789428904398502,-0.287,-0.016,0.614,-0.00064208984375
-0.2887309986427167,0.015130844681757944,0.579,-0.049939596761165876,-0.286,-0.014,0.615,-0.0008037109375
-0.2907309986427167,0.015130844681757944,0.579,-0.049939596761165876,-0.286,-0.014,0.615,-0.0008037109375
-0.29270583561605373,0.01562616664401847,0.579,-0.051575842934910555,-0.284,-0.008,0.614,-0.001419921875
-0.29366935711868486,0.01731748330356141,0.579,-0.053859769885762514,-0.284,-0.006,0.613,-0.00160546875
-0.2956604122938572,0.018482561394162843,0.578,-0.05440518527701074,-0.284,-0.005,0.612,-0.0019072265625
-0.2966809605619783,0.01810081095094728,0.578,-0.05314391218474922,-0.284,-0.003,0.612,-0.002109375
-0.29670156298417083,0.018708716272823098,0.578,-0.051848550630534666,-0.284,0.0,0.612,-0.0025625
-0.29772634231067185,0.01922372067537711,0.578,-0.050246392918743,-0.285,0.001,0.611,-0.002763671875
-0.29978798787618394,0.018943973533103044,0.578,-0.04601942363656923,-0.285,0.002,0.611,-0.00277734375
-0.30081904514592483,0.018252392120304713,0.577,-0.04373549668571728,-0.287,0.005,0.61,-0.003083984375
-0.30185911724828635,0.01730264604013052,0.576,-0.04059935818603997,-0.288,0.007,0.61,-0.00314453125
-0.3029000630122612,0.01724952564191969,0.575,-0.03712233506683252,-0.289,0.008,0.61,-0.003265625
-0.30293682505340513,0.01621175922956613,0.575,-0.03369644464055458,-0.29,0.01,0.61,-0.003185546875
-0.30397575674497124,0.01598280717882962,0.575,-0.02963991766814589,-0.292,0.012,0.609,-0.0031875
-0.30500757708978454,0.014836340100983916,0.574,-0.025856098391361305,-0.293,0.013,0.609,-0.00317578125
-0.3060437922063534,0.0132817199231193,0.574,-0.020725784867432664,-0.295,0.014,0.608,-0.003171875
-0.3070533687295912,0.012801353432297487,0.574,-0.0191406713866175,-0.297,0.015,0.607,-0.0030625
-0.3080687801121717,0.011930975696567118,0.573,-0.01626871846707605,-0.298,0.016,0.607,-0.002990234375
-0.3090817609158047,0.01005539149466863,0.572,-0.013379721316558091,-0.298,0.017,0.606,-0.002892578125
-0.3100982663942032,0.008537894566106471,0.572,-0.008372978467209123,-0.299,0.017,0.606,-0.002837890625
-0.31010306589284825,0.006879214292118758,0.572,-0.006199839017704467,-0.301,0.018,0.605,-0.0026015625
-0.3111062968981238,0.006254105540382788,0.572,-0.0019323896869614951,-0.301,0.018,0.605,-0.0026015625
